date,entity_id,brand,category,marker_type,marker_label,change_point,stat_event_flag,top_peak_flag,bottom_peak_flag,event_severity_score,combined_marker_severity,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,trend_residual,trend_residual_z,event_explanation,narrative
2025-05-18,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.446338716246237,1.75187146547912,-0.7345015178637908,20.26,48.86087743528297,0.6295706303535331,67.36079954398406,45.25,6.137269340020801,1.75187146547912,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-31,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.3085622529800212,1.8175714827461498,0.8424624123219928,18.9,51.52185876919823,0.586684043418704,69.18284573796156,42.95,10.42023063585571,1.8175714827461498,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-11,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,1,0,0,1,0.652437053593515,1.5134965234394215,-1.296212926832922,19.98,28.841979294199582,0.5416324753712599,23.2557388101034,23.72,-9.977978265483202,-1.5134965234394215,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-14,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.257500850264451,1.2751416550283692,-0.8429016137950143,19.51,47.458403682306496,0.5744156901149202,63.76261936094807,43.04,8.45166681122955,1.2751416550283692,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-20,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.7881012279144625,2.065226362097626,1.0416228749334877,19.0,25.766283190535738,0.5154801156242784,17.704735746357894,19.93,-14.179920772915807,-2.065226362097626,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-22,502,DealTech,earbuds,stat_event,Statistical anomaly detected,1,1,0,1,2.2259747779245584,2.2259747779245584,1.3385032036506601,0.0,23.269398232863978,0.5753419995949937,0.7431959580864272,36.82,-12.569129929000908,-1.5929862992846335,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-05,503,LuxAudio,earbuds,top_peak,Top peak above trend,1,0,1,0,0.4278009267597664,1.612711587418216,3.258817261404957,135.43,56.27840783562062,0.8032547697743542,70.8322575211201,47.53,3.6382161061891054,1.612711587418216,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-11,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,1,1,0,0,1.2789829138969517,1.7254243786786465,2.4857669695719196,148.83,60.491387114557995,0.957048721021078,71.60616085497664,50.49,6.729299809922807,1.7254243786786465,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-12,503,LuxAudio,earbuds,top_peak,Top peak above trend,1,0,1,0,0.9011384208424996,1.553779531576875,1.6548822643624348,137.17,62.64759700122474,0.8899788466289245,78.36689800511678,49.13,7.97562553007468,1.553779531576875,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-14,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,0.8526460804822004,1.0654062384841003,0.0867315422390007,138.67,62.48113912386969,0.7974516999690067,81.12675321238453,52.5,6.689112999397537,1.0654062384841003,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-16,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.5091328758001334,1.9917342030655178,-0.6577234737456479,145.84,27.652764858753198,0.8183509905835464,0.0,35.85,-25.46237153723251,-1.9917342030655178,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-28,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,0.7362530736746418,0.7362530736746418,0.58972233908964,152.9941645146735,56.850671373877795,0.8185760912817528,69.01294287043287,34.45,1.4198314865144752,0.45854226345281107,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-30,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.3846407488167296,2.212296772161586,1.0698475831801915,156.0039543090938,28.83528741532163,0.803768724143066,0.035001527323511,43.59,-23.264058289945837,-2.212296772161586,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-14,503,LuxAudio,earbuds,top_peak,Top peak above trend,1,0,1,0,0.6830502872478176,1.7954095944845363,-1.4583610332735617,141.07,62.265346658002066,0.865743098148803,82.35342910220008,46.37,5.901834859852528,1.7954095944845363,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-21,503,LuxAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.30760968312974124,1.5729624389189785,0.06891237639716508,143.52,52.55523828324327,0.8112383327727735,59.72760940471907,39.88,-4.490114972338667,-1.5729624389189785,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-05-23,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.2693745572569397,2.201058168468814,0.31239966058099355,137.2,29.35831381920962,0.8682542546139747,0.0,42.23,-23.906696518480985,-2.201058168468814,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-31,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,2.9036256331206474,2.9036256331206474,0.8424624123219928,0.0,31.758034328053512,0.8572610528772746,2.356052956841134,53.83,-22.657454501031253,-2.1023317954024483,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-01,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.3008165270803724,1.4756668768275707,0.7247462241642992,144.39,30.10075621039897,0.8719774528374753,1.858841193819555,42.47,-20.936615385254264,-1.4756668768275707,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-08,503,LuxAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.36501642658339595,1.5134755179930321,-0.621654762906644,140.45,49.680315638820716,0.840166788402913,56.68089660793435,39.93,-4.55899551505243,-1.5134755179930321,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-10,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.5743716913486696,1.9662170886290717,-1.0930223041611526,143.45,39.54778855067826,0.9003402184611234,27.78481506788976,27.12,-11.944016080674615,-1.9662170886290717,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-14,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.3368589790265124,1.8465494086434082,-0.8429016137950143,140.18,28.047847380666123,0.7971898253777416,0.0,40.6,-20.303044004508077,-1.8465494086434082,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-18,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.6768744405946805,1.6768744405946805,0.4814358967726662,145.13,28.788149767925873,0.7123907944715423,3.9708224310078273,44.75,-19.15706380234012,-1.4178716788277261,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-27,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,0.7906782282758034,0.7906782282758034,0.5559911302580147,141.4,57.76186753911868,0.7167476010756798,77.03615292280995,45.32,0.7966441596173368,0.5259442962638636,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-29,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,3.1047773702553227,3.1047773702553227,-0.2963471442506247,0.0,33.199970377410395,0.9154099164740472,3.996633229427685,53.8,-21.080948190521866,-2.2653474857016653,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-14,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.768805618197302,2.1097414697729646,0.0867315422390007,69.99,24.278197642759764,0.6065276170357682,0.3316285450758308,39.13,-19.944662438564485,-2.1097414697729646,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-21,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,1,1,0,0,0.7760638327705727,1.1311594396642002,-1.4685686739898287,57.03,38.723712496446595,0.7779695929943742,35.4717651519223,33.74,-4.648618656624421,-1.1311594396642002,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-26,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,0.8386243938578776,0.8386243938578776,0.00037059528892768867,58.26,49.00191814942469,0.7888149562549652,53.772743411064965,41.86,2.3242530538562036,0.5322255401253745,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-28,504,FlashGear,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.8823680774713687,1.8975636524955144,0.58972233908964,56.65,36.557359445267,0.7351048534804626,30.695384762123435,25.61,-10.751954563481782,-1.8975636524955144,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-05-01,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.0388185089237332,1.0504679788094207,1.0749604845542393,57.62,38.793565471626046,0.6596870185899868,46.921967747809816,0.0,-6.794600917921102,-1.0504679788094207,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-08,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.0720566414360844,1.2353915269445,0.5973525344555952,55.99,38.00208766638478,0.6647192775102623,46.51745656686894,0.0,-6.719622658334302,-1.2353915269445,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-27,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.1256089908072142,2.114923965741005,1.158926412051585,56.05,24.28543726669262,0.6686959505109374,0.0,33.32,-22.0086887240104,-2.114923965741005,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-01,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.883795602531796,1.883795602531796,0.7247462241642992,69.99,27.203895095369923,0.7747794873439255,0.0,42.28,-16.18990805992,-1.310001409783888,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-02,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.2121293314039199,1.2121293314039199,0.5781757280246822,57.05,26.619338134938264,0.7456648847205508,0.239734390491013,39.87,-13.16545546019871,-1.002606159952712,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
